transaction_amount,merchant_category,payment_method,ip_country,customer_country,velocity_1h,failed_logins,geo_distance,is_new_device,device_risk_score,is_fraud
219349,luxury,debit_card,Nigeria,Singapore,45,8,10789,1,0.899,1
124581,grocery,upi,UAE,Germany,47,4,5369,1,0.279,1
215500,electronics,credit_card,UK,Russia,2,8,10161,0,0.577,1
35685,crypto,wallet,UAE,UAE,36,9,8653,1,0.115,1
292926,grocery,credit_card,Nigeria,Germany,1,8,2447,0,0.462,0
179036,grocery,debit_card,Russia,Russia,39,6,11932,1,0.523,1
392236,fuel,debit_card,UK,Russia,23,7,14787,1,0.315,1
346660,luxury,debit_card,India,UK,26,0,14807,1,0.484,1
448430,luxury,credit_card,USA,Singapore,11,3,13956,0,0.92,1
390054,crypto,debit_card,Germany,UAE,42,9,9775,1,0.5,1
38167,gaming,wallet,Germany,Russia,1,9,7602,0,0.831,1
173857,gaming,upi,Germany,India,11,3,5052,0,0.317,0
253434,healthcare,upi,UAE,Germany,24,8,3518,1,0.971,1
18173,grocery,wallet,UK,UK,10,2,4803,0,0.093,0
36135,healthcare,upi,Nigeria,USA,14,9,12391,0,0.586,0
196149,travel,credit_card,Nigeria,Germany,14,9,2376,1,0.79,1
233882,travel,debit_card,UK,Germany,7,0,7851,0,0.814,1
90473,healthcare,debit_card,Russia,Germany,23,4,6745,1,0.198,1
345606,gaming,debit_card,India,UK,43,6,6390,1,0.402,1
90617,travel,credit_card,Singapore,USA,22,3,6249,0,0.624,0
65550,fuel,credit_card,UK,Singapore,36,8,10932,1,0.316,1
10482,gaming,credit_card,USA,UAE,27,5,972,1,0.658,1
397753,luxury,wallet,Russia,UAE,2,5,7137,0,0.379,1
202143,grocery,credit_card,UK,USA,39,2,9518,0,0.351,1
457928,electronics,upi,UK,Nigeria,46,9,8345,0,0.108,1
221527,grocery,wallet,Russia,Germany,19,9,11801,0,0.039,1
62029,healthcare,wallet,Russia,India,7,4,3961,1,0.835,1
233583,gaming,wallet,UAE,USA,12,9,11299,1,0.49,1
228690,healthcare,credit_card,UK,USA,3,5,13245,1,0.563,1
361108,fuel,wallet,Singapore,UAE,47,3,3087,1,0.372,1
143501,gaming,credit_card,USA,Russia,5,2,13418,1,0.137,0
256777,grocery,credit_card,India,India,8,4,8922,0,0.45,0
287413,fuel,wallet,India,UAE,14,6,3968,1,0.229,1
87568,fuel,debit_card,Singapore,UK,36,5,12362,1,0.838,1
34694,fuel,debit_card,Nigeria,USA,7,1,4952,1,0.987,0
470273,crypto,wallet,Russia,Nigeria,7,0,4003,1,0.889,1
191803,gaming,debit_card,Russia,Russia,46,4,2333,0,0.528,0
45133,travel,upi,Nigeria,India,32,4,9766,0,0.628,1
63233,travel,upi,Russia,Singapore,8,5,11461,0,0.948,1
466481,gaming,credit_card,Nigeria,India,12,2,4376,1,0.539,0
73961,gaming,debit_card,UK,India,10,0,13075,1,0.639,0
183462,crypto,upi,Nigeria,Germany,14,3,686,1,0.629,0
487347,travel,wallet,Russia,USA,9,3,3889,0,0.708,0
293994,gaming,debit_card,Russia,USA,38,9,9772,1,0.64,1
488471,gaming,upi,UK,Singapore,30,1,969,0,0.671,0
40561,healthcare,upi,Nigeria,Singapore,5,7,11930,1,0.726,1
467116,crypto,wallet,UK,Singapore,1,5,7321,0,0.809,1
78322,crypto,credit_card,Singapore,UAE,1,2,14627,0,0.403,0
112120,grocery,wallet,UAE,UAE,20,0,2034,1,0.746,0
286470,crypto,credit_card,UK,USA,49,2,7076,1,0.1,1
268965,electronics,upi,USA,USA,11,7,5262,0,0.876,1
449470,travel,credit_card,Russia,Singapore,26,3,8960,0,0.29,1
20709,grocery,upi,UAE,UAE,44,2,14648,0,0.403,0
445446,electronics,upi,India,Russia,3,3,646,0,0.804,0
130613,gaming,debit_card,Singapore,UAE,6,3,4122,0,0.637,0
204081,healthcare,credit_card,Nigeria,USA,43,1,14223,1,0.309,1
104311,healthcare,credit_card,UAE,UAE,45,3,14591,0,0.225,0
186421,gaming,credit_card,UK,USA,11,8,8113,1,0.958,1
442211,grocery,wallet,Russia,Singapore,8,3,14047,1,0.088,1
487789,crypto,debit_card,Russia,Germany,29,0,9272,1,0.004,1
398972,fuel,debit_card,Russia,Singapore,10,0,6437,1,0.673,1
387109,healthcare,debit_card,UAE,Singapore,34,0,8829,1,0.614,1
336764,fuel,wallet,Russia,Russia,24,4,12518,0,0.738,1
457056,gaming,credit_card,UK,Germany,46,5,10293,1,0.732,1
326553,fuel,credit_card,Nigeria,Russia,48,5,7098,0,0.863,1
30084,luxury,credit_card,UAE,USA,17,5,8293,1,0.922,1
119047,grocery,debit_card,Russia,India,32,8,5587,0,0.775,1
204994,electronics,debit_card,India,UK,11,0,12110,1,0.232,1
6001,grocery,upi,India,Russia,34,9,13092,0,0.463,1
162724,travel,wallet,USA,USA,24,5,869,0,0.642,0
222417,crypto,wallet,Russia,Germany,5,7,14603,0,0.539,1
293299,crypto,debit_card,Russia,UAE,29,7,5915,1,0.159,1
168857,grocery,upi,UAE,Germany,48,2,12290,0,0.589,0
467281,gaming,credit_card,UAE,Singapore,48,4,8214,1,0.887,1
145888,gaming,debit_card,Germany,Singapore,34,9,10818,1,0.419,1
114199,luxury,wallet,Nigeria,Singapore,16,3,6356,0,0.669,0
11238,luxury,wallet,Russia,USA,25,0,1904,1,0.616,0
166470,crypto,wallet,USA,Singapore,37,8,2577,1,0.377,1
444428,luxury,credit_card,Nigeria,Russia,8,4,14724,1,0.565,1
23529,healthcare,wallet,Russia,UAE,29,1,4110,1,0.21,0
50300,healthcare,credit_card,Nigeria,Singapore,46,1,4615,0,0.546,0
202480,electronics,credit_card,UK,USA,25,6,8015,1,0.799,1
441560,luxury,credit_card,UAE,UAE,42,3,3294,0,0.759,0
248389,electronics,debit_card,Russia,Singapore,23,0,1936,1,0.358,1
245227,luxury,credit_card,Nigeria,India,34,4,616,0,0.112,1
363512,crypto,upi,UAE,Nigeria,3,1,5058,0,0.8,1
236613,crypto,wallet,Russia,Singapore,30,6,10643,1,0.265,1
17447,electronics,debit_card,Singapore,UK,34,8,11777,1,0.053,1
148092,grocery,wallet,UAE,Germany,32,0,8479,1,0.445,1
31922,crypto,credit_card,Nigeria,Russia,29,1,14720,1,0.739,1
439975,grocery,debit_card,USA,UAE,9,5,11511,1,0.808,1
40208,gaming,upi,Singapore,Russia,2,7,1924,0,0.982,0
391199,healthcare,credit_card,UK,India,39,6,13403,0,0.189,1
482415,electronics,wallet,Russia,India,7,8,13114,0,0.294,1
8067,fuel,upi,Germany,UK,46,1,6456,1,0.609,1
372963,crypto,credit_card,UK,Russia,5,8,7605,1,0.811,1
11971,travel,upi,UAE,UAE,8,3,8153,1,0.234,0
225471,gaming,credit_card,Singapore,India,32,2,2774,0,0.41,0
208624,grocery,debit_card,UK,Nigeria,18,6,10283,1,0.408,1
205442,crypto,credit_card,USA,India,38,4,5194,0,0.773,1
164785,electronics,debit_card,Germany,Singapore,46,4,10994,0,0.241,1
28279,fuel,credit_card,UAE,UK,18,1,9185,1,0.969,1
251637,luxury,credit_card,Singapore,Germany,49,5,9777,0,0.51,1
183360,fuel,wallet,UK,USA,41,5,1904,0,0.282,0
317343,travel,upi,Singapore,Germany,45,3,9068,0,0.284,1
35362,grocery,upi,Singapore,Nigeria,16,4,13022,1,0.018,1
340457,gaming,upi,UK,Germany,21,6,10078,0,0.692,1
379651,fuel,credit_card,India,Nigeria,10,7,144,1,0.776,1
411584,electronics,credit_card,Russia,India,42,5,7497,1,0.032,1
471182,travel,credit_card,Nigeria,UAE,4,4,2257,0,0.586,0
348513,electronics,debit_card,UAE,UAE,44,2,9315,1,0.782,1
60645,crypto,debit_card,UAE,Singapore,8,6,700,0,0.376,0
234655,luxury,wallet,Germany,Nigeria,47,7,12402,1,0.433,1
223994,gaming,credit_card,Germany,UAE,19,2,6319,1,0.362,1
203318,electronics,upi,Germany,Singapore,47,4,271,1,0.316,1
465282,grocery,upi,UAE,India,40,1,8255,1,0.491,1
302166,crypto,wallet,Singapore,India,40,9,1008,1,0.166,1
472680,crypto,upi,Germany,Germany,9,9,11036,1,0.441,1
43013,gaming,wallet,UK,India,30,3,13716,1,0.942,1
359277,crypto,credit_card,Russia,India,17,3,10465,0,0.027,0
367036,grocery,upi,USA,Nigeria,40,7,10175,0,0.165,1
250597,electronics,credit_card,UAE,USA,44,2,14497,0,0.778,1
448993,gaming,debit_card,UK,UK,15,4,7204,1,0.132,1
495470,healthcare,upi,Russia,Germany,4,4,10621,0,0.271,1
443157,crypto,debit_card,Russia,Germany,6,1,3725,1,0.455,0
177504,crypto,upi,India,UK,16,8,12606,1,0.943,1
485378,grocery,credit_card,Nigeria,USA,26,3,10948,1,0.184,1
382107,luxury,wallet,UK,India,37,8,11927,1,0.923,1
489010,luxury,credit_card,UAE,UAE,23,8,6600,1,0.719,1
156204,fuel,credit_card,Germany,Singapore,13,1,9485,1,0.671,0
169018,crypto,credit_card,Singapore,Germany,47,8,6488,1,0.724,1
190646,healthcare,upi,Germany,UK,17,8,13352,1,0.031,1
45036,electronics,wallet,Russia,Russia,27,1,7918,0,0.099,0
160966,gaming,debit_card,Russia,Singapore,22,5,4510,1,0.335,1
192760,crypto,credit_card,USA,Russia,37,8,13534,0,0.074,1
202156,travel,upi,Germany,Russia,19,3,5401,0,0.988,1
443647,gaming,debit_card,Nigeria,Nigeria,39,1,4321,1,0.58,0
225569,fuel,credit_card,Nigeria,Germany,35,6,13769,0,0.487,1
28241,luxury,debit_card,India,India,13,8,9370,1,0.786,1
402390,healthcare,credit_card,Nigeria,Nigeria,14,5,14616,0,0.977,1
137578,crypto,debit_card,Russia,Russia,48,3,5473,1,0.955,1
97459,grocery,debit_card,Russia,India,31,0,7207,0,0.793,1
385523,travel,wallet,Nigeria,USA,45,3,6873,1,0.377,1
154463,crypto,wallet,Singapore,UAE,2,2,7924,0,0.066,0
41668,healthcare,credit_card,Singapore,Russia,46,6,4717,1,0.098,1
97639,fuel,upi,Nigeria,Germany,39,9,7119,1,0.001,1
46951,electronics,wallet,USA,UAE,37,4,2621,0,0.002,0
493258,travel,debit_card,UK,India,14,2,2537,0,0.936,0
54923,fuel,wallet,USA,Russia,9,1,5104,0,0.927,0
23412,crypto,wallet,USA,Singapore,10,1,10161,0,0.668,0
436424,electronics,credit_card,Nigeria,Nigeria,7,4,7081,1,0.727,1
460234,travel,wallet,Singapore,Germany,28,7,5318,0,0.513,1
427487,electronics,wallet,Germany,USA,46,7,13588,0,0.238,1
435095,electronics,debit_card,Germany,UK,25,4,1196,1,0.914,1
200000,travel,wallet,Nigeria,USA,46,1,11024,1,0.278,1
360967,travel,debit_card,Germany,Nigeria,28,3,8700,1,0.74,1
274655,electronics,wallet,UK,Russia,2,6,405,0,0.245,0
496137,fuel,wallet,Singapore,Nigeria,17,5,1295,0,0.87,1
249162,healthcare,upi,Nigeria,Germany,4,9,6055,0,0.651,1
319253,luxury,wallet,India,USA,13,6,3626,0,0.643,0
408738,travel,debit_card,UAE,UK,18,4,7869,1,0.097,1
435784,crypto,debit_card,UAE,Singapore,3,1,2820,0,0.419,0
32471,gaming,credit_card,Nigeria,UAE,37,7,4760,0,0.525,0
57122,grocery,credit_card,Nigeria,Nigeria,33,1,14467,1,0.294,0
333473,electronics,upi,India,Singapore,41,7,5746,1,0.881,1
99171,electronics,debit_card,Germany,USA,24,6,13697,1,0.838,1
182368,grocery,debit_card,UAE,UK,8,2,14046,0,0.494,0
473670,luxury,debit_card,UK,UAE,35,3,7565,0,0.34,1
359018,grocery,upi,Nigeria,Germany,2,6,3638,1,0.802,1
489726,travel,debit_card,Singapore,UK,33,3,1874,0,0.197,0
288959,grocery,credit_card,UAE,Singapore,12,8,13608,0,0.072,1
289849,electronics,upi,UK,India,22,6,1407,1,0.046,1
99953,grocery,credit_card,Singapore,India,13,0,11776,1,0.039,0
31274,gaming,credit_card,Nigeria,UAE,10,0,5515,1,0.489,0
403272,crypto,upi,UK,Nigeria,17,3,1578,0,0.255,0
497760,travel,wallet,India,UAE,43,8,7773,0,0.69,1
76473,grocery,wallet,Nigeria,UAE,5,3,5380,0,0.654,0
331496,electronics,credit_card,USA,India,9,4,12569,1,0.542,1
193121,fuel,wallet,India,Singapore,13,0,11620,0,0.353,0
193818,crypto,debit_card,UAE,Nigeria,23,1,14756,0,0.85,1
70117,travel,upi,Singapore,UAE,30,3,5312,1,0.71,1
63137,electronics,credit_card,UK,India,43,3,8829,0,0.272,0
89918,luxury,debit_card,UAE,UAE,4,9,5548,0,0.502,0
6648,gaming,wallet,UAE,UAE,21,5,808,1,0.156,0
117081,healthcare,debit_card,Nigeria,Nigeria,43,5,2396,1,0.329,0
234313,luxury,wallet,USA,Nigeria,9,7,4525,1,0.997,1
204466,healthcare,credit_card,Germany,UK,7,8,1416,1,0.224,1
154349,gaming,debit_card,UAE,UAE,16,0,7509,1,0.698,0
286266,grocery,upi,USA,India,23,0,14883,0,0.238,1
106397,travel,credit_card,Singapore,Singapore,23,5,2450,1,0.938,1
136714,grocery,debit_card,Singapore,India,31,3,12953,1,0.31,1
222184,gaming,debit_card,UK,India,5,3,13038,1,0.347,1
489636,gaming,wallet,Germany,UAE,6,0,3497,0,0.594,0
60528,gaming,credit_card,USA,UK,1,8,11781,0,0.588,0
153912,healthcare,credit_card,India,Russia,48,2,7104,1,0.579,1
321597,crypto,credit_card,Singapore,Germany,28,4,12222,0,0.573,1
483669,electronics,credit_card,Nigeria,Russia,18,9,4733,0,0.312,0
113232,travel,wallet,Germany,Russia,24,0,7023,0,0.434,0
187704,grocery,upi,UK,India,13,7,7496,1,0.593,1
16152,grocery,credit_card,India,UAE,33,2,14423,0,0.671,0
100789,luxury,wallet,Singapore,Nigeria,10,0,8707,0,0.253,0
178248,healthcare,upi,Singapore,Germany,7,9,5100,1,0.701,1
446736,gaming,upi,UK,Russia,37,5,7333,1,0.923,1
131843,fuel,wallet,UK,USA,32,0,3295,0,0.758,0
262407,gaming,credit_card,Russia,USA,45,2,2909,1,0.084,1
303668,gaming,upi,Nigeria,USA,22,4,5417,1,0.469,1
447060,fuel,credit_card,UAE,Singapore,16,3,10691,1,0.435,1
463647,grocery,credit_card,UAE,UAE,24,6,9559,1,0.337,1
403950,luxury,debit_card,India,India,14,5,8533,0,0.491,0
135970,electronics,credit_card,UAE,India,11,2,13773,1,0.44,0
284664,fuel,debit_card,India,UAE,19,7,13704,1,0.006,1
120675,healthcare,upi,Germany,UK,23,7,12165,0,0.237,1
258330,crypto,wallet,Singapore,Nigeria,34,1,9753,1,0.214,1
291544,travel,debit_card,Russia,Germany,40,6,5671,0,0.349,1
352125,healthcare,wallet,Russia,UK,13,0,2469,1,0.174,0
10849,fuel,upi,Nigeria,Nigeria,39,1,2429,0,0.068,0
104231,electronics,credit_card,Nigeria,Singapore,44,7,3689,1,0.197,1
156293,grocery,upi,Singapore,UAE,28,0,6149,1,0.854,1
390807,crypto,wallet,UK,UK,40,1,10888,0,0.797,1
299731,crypto,upi,Nigeria,Germany,16,0,2028,0,0.442,0
225119,crypto,credit_card,Nigeria,Singapore,28,4,7172,0,0.878,1
426677,gaming,upi,USA,Russia,4,6,11945,0,0.233,1
283467,travel,credit_card,USA,Russia,28,5,316,0,0.584,1
73030,grocery,debit_card,UAE,Singapore,12,5,14134,1,0.143,1
145228,grocery,wallet,UK,Nigeria,16,5,3990,0,0.833,0
290624,crypto,credit_card,India,UAE,49,7,9294,1,0.131,1
288279,grocery,credit_card,Germany,Russia,36,4,531,0,0.032,1
292864,travel,upi,Russia,UAE,20,9,7885,0,0.273,1
413193,travel,debit_card,UAE,UK,26,6,10595,1,0.901,1
256653,luxury,credit_card,Nigeria,Russia,26,2,1860,1,0.129,1
448632,fuel,debit_card,Singapore,Germany,22,8,4758,1,0.331,1
195213,fuel,debit_card,UK,Germany,9,9,7873,1,0.316,1
379604,luxury,upi,Nigeria,UK,5,2,13584,0,0.802,1
53452,electronics,credit_card,Russia,Germany,17,5,9412,1,0.422,1
424227,fuel,upi,India,UAE,49,2,12415,0,0.612,1
163956,travel,wallet,India,Nigeria,34,0,12637,0,0.404,0
3291,travel,wallet,USA,UAE,2,0,9959,0,0.551,0
426476,fuel,credit_card,UAE,Nigeria,7,2,1068,1,0.062,0
352780,travel,debit_card,Nigeria,Germany,36,3,728,1,0.374,1
104676,luxury,credit_card,Singapore,USA,13,1,244,1,0.855,0
195813,crypto,credit_card,Russia,Singapore,20,8,14345,1,0.691,1
443039,crypto,wallet,Nigeria,Nigeria,30,7,9978,1,0.982,1
3731,grocery,wallet,Germany,India,30,2,712,1,0.788,1
137344,healthcare,debit_card,India,Singapore,11,6,11086,0,0.452,0
304324,healthcare,debit_card,Nigeria,Germany,31,3,11343,1,0.676,1
220269,crypto,credit_card,Russia,UAE,3,4,7925,0,0.776,1
90453,gaming,upi,Singapore,Nigeria,2,3,12374,0,0.27,0
413597,luxury,credit_card,Russia,UAE,48,8,9701,1,0.06,1
28771,travel,debit_card,UAE,Singapore,3,6,8463,1,0.406,1
122911,fuel,upi,USA,Nigeria,15,3,9990,1,0.145,0
182603,crypto,wallet,Russia,UAE,17,7,2561,1,0.277,0
222072,luxury,debit_card,UK,UK,48,1,5140,0,0.947,1
253311,crypto,debit_card,Nigeria,Russia,7,6,3561,1,0.847,1
389978,electronics,upi,USA,UAE,48,0,4004,1,0.592,1
224133,travel,debit_card,Singapore,Nigeria,5,7,2178,0,0.401,0
421918,electronics,debit_card,USA,Germany,34,5,838,0,0.264,1
219961,travel,debit_card,Russia,Germany,33,4,11010,1,0.571,1
313643,luxury,debit_card,Russia,Singapore,45,8,3715,0,0.533,1
154644,grocery,debit_card,UK,Singapore,16,8,3079,1,0.781,1
180402,crypto,debit_card,India,Singapore,37,2,11092,1,0.928,1
466932,crypto,debit_card,Nigeria,Germany,3,8,9969,0,0.329,1
7199,gaming,debit_card,UK,USA,47,8,5033,0,0.206,1
249786,fuel,wallet,Russia,Nigeria,48,1,13622,1,0.403,1
418747,electronics,debit_card,Germany,Germany,43,4,14121,1,0.438,1
56592,crypto,wallet,USA,UK,21,1,1651,1,0.04,0
96822,luxury,wallet,UK,Germany,41,0,2949,0,0.862,0
441000,grocery,credit_card,UK,UK,8,6,2521,0,0.996,0
30211,fuel,credit_card,Nigeria,Germany,22,3,7270,1,0.923,1
498703,luxury,wallet,Germany,Germany,5,4,10578,1,0.861,1
64036,electronics,wallet,Germany,USA,17,3,12607,0,0.993,0
153786,gaming,debit_card,Germany,UK,37,5,13825,1,0.908,1
223432,crypto,credit_card,Nigeria,USA,14,1,13337,0,0.688,0
435307,luxury,upi,India,UK,39,7,10961,1,0.167,1
201648,fuel,credit_card,Russia,USA,41,3,7598,0,0.156,1
249131,travel,wallet,Russia,USA,28,7,12431,1,0.049,1
323164,grocery,wallet,Singapore,UK,31,2,14021,1,0.412,1
487610,fuel,debit_card,Nigeria,USA,17,4,10897,1,0.809,1
63630,luxury,debit_card,India,Germany,35,2,9365,0,0.49,0
429540,grocery,credit_card,Singapore,UK,40,6,14005,1,0.366,1
270032,crypto,debit_card,Singapore,USA,22,2,10711,1,0.109,1
28182,travel,upi,Singapore,Germany,45,7,363,1,0.052,1
385531,gaming,upi,Nigeria,Germany,48,8,8842,1,0.399,1
89670,fuel,debit_card,UAE,Singapore,29,1,2257,1,0.1,0
101115,gaming,upi,Singapore,India,10,2,7353,1,0.104,0
207988,travel,upi,UK,UK,18,6,11329,0,0.395,0
345832,grocery,credit_card,USA,USA,35,4,12837,0,0.503,1
147703,crypto,upi,UK,Singapore,44,9,9328,1,0.187,1
350584,luxury,wallet,UK,India,16,6,4359,1,0.685,1
94539,travel,wallet,Russia,Nigeria,49,1,11340,0,0.419,0
438173,electronics,credit_card,UAE,Nigeria,7,3,5298,0,0.092,0
141314,grocery,debit_card,Nigeria,USA,30,0,4862,1,0.637,0
115153,gaming,credit_card,Singapore,Nigeria,19,4,14337,0,0.357,0
48455,fuel,debit_card,Russia,India,23,7,14484,1,0.052,1
403182,travel,debit_card,India,UK,8,0,876,1,0.948,1
201239,gaming,debit_card,India,Germany,17,6,11935,0,0.571,1
234806,grocery,debit_card,Nigeria,Germany,21,6,5956,1,0.478,1
497130,gaming,debit_card,Russia,India,26,6,7130,1,0.859,1
125526,travel,credit_card,USA,Nigeria,28,0,3852,1,0.937,1
64127,grocery,debit_card,Nigeria,Germany,39,2,9345,1,0.22,1
451222,electronics,upi,Russia,Nigeria,33,1,7806,0,0.81,1
159310,travel,upi,Russia,Russia,40,4,6657,0,0.831,1
92701,luxury,debit_card,UAE,UAE,19,1,1923,0,0.054,0
30056,healthcare,upi,Nigeria,Germany,29,4,8821,1,0.712,1
238440,crypto,wallet,India,Russia,20,4,11212,0,0.063,1
104897,travel,credit_card,India,UK,20,3,13814,0,0.595,0
387161,grocery,credit_card,Singapore,UK,10,6,9917,0,0.669,1
388547,fuel,debit_card,UK,India,12,9,12941,1,0.367,1
469611,crypto,debit_card,Nigeria,Germany,33,5,14325,1,0.881,1
136611,travel,wallet,Russia,Nigeria,25,1,1129,1,0.801,1
440557,electronics,debit_card,Nigeria,Germany,25,3,4562,1,0.926,1
304777,fuel,upi,Russia,Nigeria,4,6,8956,1,0.315,1
421586,electronics,wallet,USA,Nigeria,4,8,1020,0,0.022,0
78915,luxury,upi,Nigeria,Germany,9,8,5025,0,0.811,1
39379,fuel,credit_card,Germany,Nigeria,15,2,12166,0,0.223,0
372031,gaming,upi,Germany,Singapore,26,0,7575,1,0.467,1
417204,healthcare,credit_card,India,USA,15,8,3928,0,0.817,1
148802,fuel,upi,USA,UAE,26,7,2842,0,0.216,0
61163,crypto,credit_card,UAE,Germany,28,6,11140,1,0.312,1
249699,fuel,debit_card,Singapore,USA,7,5,5478,1,0.439,1
254411,grocery,upi,USA,Singapore,32,9,8867,1,0.272,1
127996,healthcare,credit_card,India,Nigeria,12,6,1009,1,0.461,0
166316,grocery,upi,UAE,Nigeria,35,8,1227,0,0.01,0
445477,gaming,wallet,Russia,UK,32,5,1636,1,0.212,1
490034,fuel,debit_card,UAE,UAE,9,9,12569,1,0.833,1
222246,electronics,credit_card,UK,Russia,14,2,13569,1,0.413,1
208532,electronics,wallet,Nigeria,UK,13,2,7262,0,0.636,0
182151,travel,upi,USA,UK,44,3,8516,0,0.232,0
97761,luxury,wallet,India,Nigeria,33,9,11031,0,0.65,1
400295,crypto,upi,USA,India,32,9,12003,0,1.0,1
419505,healthcare,debit_card,Russia,Singapore,19,7,7530,0,0.595,1
173772,luxury,wallet,Germany,India,30,9,1686,1,0.628,1
452876,fuel,debit_card,Russia,India,16,8,13374,1,0.112,1
471356,luxury,credit_card,India,USA,12,7,3713,1,0.403,1
123357,travel,upi,UK,UK,10,9,14523,0,0.861,0
454874,luxury,upi,Singapore,Nigeria,2,1,7059,1,0.834,1
348449,healthcare,debit_card,Nigeria,Singapore,18,3,8734,0,0.522,0
269154,gaming,debit_card,Nigeria,India,13,3,2945,0,0.903,0
451029,travel,credit_card,UAE,Nigeria,29,1,1328,1,0.143,1
309101,gaming,wallet,UAE,Nigeria,24,7,5907,1,0.658,1
35064,fuel,upi,Russia,Nigeria,38,2,8831,1,0.249,1
478983,travel,upi,USA,Russia,12,1,12724,1,0.646,1
418543,fuel,credit_card,Germany,UAE,29,6,2261,0,0.087,1
399294,fuel,credit_card,USA,Nigeria,22,0,1430,0,0.944,1
480843,luxury,debit_card,UK,Germany,36,5,11058,0,0.786,1
279397,gaming,debit_card,Singapore,Singapore,1,2,9154,1,0.201,0
322009,fuel,wallet,Nigeria,USA,43,2,13446,0,0.637,1
230256,gaming,credit_card,USA,Singapore,40,4,13205,1,0.759,1
108312,gaming,wallet,Nigeria,UK,34,2,2963,0,0.209,0
39171,travel,credit_card,UAE,USA,34,3,7387,1,0.093,1
113090,grocery,upi,Nigeria,UAE,48,2,2469,0,0.352,0
69619,luxury,credit_card,Germany,Nigeria,33,6,14655,1,0.136,1
9603,fuel,credit_card,Nigeria,Russia,4,2,3229,1,0.566,0
191875,gaming,upi,USA,India,38,9,14524,0,0.424,1
457695,crypto,credit_card,Germany,Singapore,30,3,13788,1,0.462,1
95557,grocery,wallet,Nigeria,USA,46,1,14498,0,0.543,0
189038,fuel,debit_card,Singapore,Nigeria,20,1,8321,1,0.982,1
148077,crypto,debit_card,UAE,UAE,26,8,4400,0,0.793,0
45938,luxury,wallet,Nigeria,India,15,0,3967,1,0.629,0
387444,luxury,upi,Germany,Germany,7,0,9109,0,0.364,0
451595,gaming,credit_card,USA,UAE,7,9,5282,0,0.027,1
89589,gaming,wallet,UAE,Russia,29,0,5018,0,0.117,0
26906,healthcare,debit_card,Russia,India,23,2,5156,0,0.731,1
176172,healthcare,debit_card,Russia,India,34,1,1251,1,0.369,0
415484,fuel,wallet,UK,Germany,20,2,10391,1,0.334,1
70219,travel,debit_card,Russia,Nigeria,15,4,4689,0,0.889,0
300958,grocery,wallet,USA,India,33,8,14383,0,0.485,1
185265,fuel,debit_card,Singapore,USA,17,1,4074,1,0.9,0
317663,grocery,wallet,UAE,India,20,0,3788,0,0.887,0
442461,gaming,credit_card,Germany,UAE,13,5,9132,0,0.08,1
105532,luxury,credit_card,India,USA,44,2,14996,0,0.945,1
470741,gaming,credit_card,Russia,India,24,6,10471,1,0.077,1
355193,luxury,credit_card,Russia,UAE,47,5,5659,0,0.964,1
471127,healthcare,debit_card,India,UAE,37,6,9194,1,0.453,1
395777,fuel,upi,Germany,Singapore,7,4,3773,1,0.761,1
407607,healthcare,wallet,Germany,UAE,8,0,2213,1,0.706,1
177976,luxury,upi,India,Germany,23,2,6868,0,0.518,0
339215,gaming,debit_card,Germany,UK,14,2,6964,0,0.619,0
355715,healthcare,debit_card,USA,Russia,4,6,9803,0,0.95,1
327190,electronics,upi,Germany,India,21,2,9820,1,0.927,1
361233,grocery,upi,UAE,Germany,46,4,5694,0,0.654,1
84180,crypto,debit_card,Germany,India,10,3,11330,0,0.658,0
252891,luxury,debit_card,Nigeria,India,22,3,3992,1,0.247,1
454648,luxury,wallet,Nigeria,UAE,30,6,9296,1,0.829,1
77894,electronics,credit_card,Russia,UAE,30,0,2188,1,0.633,0
293085,fuel,credit_card,Singapore,India,16,6,14736,0,0.826,1
124547,fuel,wallet,USA,UK,11,7,14244,0,0.658,0
120129,fuel,upi,USA,USA,22,2,12418,0,0.299,0
179930,crypto,debit_card,Germany,USA,29,2,3033,1,0.189,0
338516,travel,upi,Singapore,Russia,25,3,11006,0,0.077,1
37743,electronics,credit_card,Singapore,Singapore,14,5,10686,1,0.586,0
443724,crypto,credit_card,UK,Nigeria,14,6,3904,0,0.284,0
306194,healthcare,upi,Singapore,Germany,2,0,8221,0,0.631,0
188021,electronics,credit_card,Germany,Russia,13,3,12252,0,0.059,0
362744,luxury,debit_card,Germany,Nigeria,3,6,13514,0,0.376,1
159216,grocery,wallet,India,India,30,1,9453,0,0.261,0
